,HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,stats_sum_diff,First_win,First_pokemon_Legendary,Second_pokemon_Legendary,Relation
15222,-85,-25,-80,-5,-25,-5,-225,0,0,0,1.0
15223,10,25,0,25,-20,-25,15,0,0,0,1.0
15224,-21,20,77,-34,33,8,83,0,0,0,0.5
15225,45,40,45,100,40,35,305,1,1,0,1.0
15226,-20,-100,-55,10,-55,50,-170,1,0,0,4.0
15227,-20,-65,-72,-33,-50,-49,-289,0,0,0,0.25
15228,20,45,75,40,15,-40,155,0,1,0,0.5
15229,23,2,-22,62,74,33,172,1,0,0,1.0
15230,-14,-75,20,-43,2,-40,-150,0,0,0,1.0
15231,10,43,27,42,11,82,215,1,0,0,1.0
15232,-25,21,-1,-35,-35,-40,-115,0,0,0,1.0
15233,7,47,23,74,29,16,196,1,0,0,1.0
15234,0,6,-36,1,-16,41,-4,1,0,0,1.0
15235,5,43,10,53,10,75,196,1,0,0,1.0
15236,2,5,0,-20,45,10,42,1,0,0,1.0
15237,55,85,-15,0,-15,60,170,0,0,0,1.0
15238,-50,-95,-70,-60,-85,-30,-390,0,0,1,2.0
15239,9,-8,-8,-18,-8,-33,-66,0,0,0,1.0
15240,-1,55,22,-52,-64,-27,-67,0,0,0,2.0
15241,-20,-40,40,-60,10,-35,-105,0,0,0,1.0
15242,20,22,26,95,35,84,282,1,0,0,2.0
15243,-56,-45,38,-47,-20,-43,-173,0,0,0,0.5
15244,-40,-95,10,0,-55,-20,-200,0,0,0,2.0
15245,-43,-125,-48,-71,-6,-6,-299,0,0,1,0.5
15246,11,51,0,51,0,63,176,1,0,0,0.25
15247,60,144,120,55,40,16,435,1,0,0,4.0
15248,-14,-66,-38,14,-34,45,-93,0,0,0,2.0
15249,-17,34,37,-77,-47,69,-1,1,0,0,2.0
15250,-30,-5,-110,45,-10,130,20,1,1,1,1.0
15251,-10,-26,-11,-10,5,-58,-110,0,0,0,1.0
15252,55,26,35,20,35,8,179,0,0,0,1.0
15253,0,-75,-85,-40,-110,-10,-320,0,0,0,1.0
15254,10,40,7,15,17,15,104,1,0,0,1.0
15255,-25,-26,-10,-5,-10,1,-75,1,0,0,2.0
15256,20,-4,6,-20,5,0,7,0,0,0,2.0
15257,-2,-11,12,-38,-8,-41,-88,0,0,0,1.0
15258,-78,-42,-40,3,-40,7,-190,1,0,1,1.0
15259,15,-75,-40,-85,-40,-70,-295,0,0,1,1.0
15260,5,43,4,17,18,14,101,1,0,0,1.0
15261,-30,-25,-30,-35,-35,-14,-169,0,0,0,1.0
15262,-6,-11,120,-32,1,-1,71,0,0,0,4.0
15263,15,60,67,60,57,-35,224,1,0,0,1.0
15264,33,6,37,43,30,32,181,1,0,0,1.0
15265,-10,-55,-22,-5,5,-25,-112,0,0,0,1.0
15266,4,67,20,-2,25,44,158,1,0,0,1.0
15267,-35,-78,-20,18,3,-63,-175,0,0,0,0.5
15268,24,6,-17,-14,-17,-37,-55,0,0,0,1.0
15269,8,-29,-62,-13,11,17,-68,1,0,0,1.0
15270,5,65,40,0,10,10,130,1,0,0,1.0
15271,12,29,12,-26,9,20,56,1,0,0,1.0
15272,5,44,10,44,10,58,171,1,0,0,1.0
15273,21,30,2,-15,-5,9,42,1,0,0,2.0
15274,-11,-13,-28,-15,16,46,-5,1,0,0,1.0
15275,9,51,35,66,45,24,230,1,0,0,1.0
15276,-5,31,-10,-30,-10,-43,-67,0,0,0,1.0
15277,-21,16,-5,37,-2,49,74,1,0,0,4.0
15278,65,15,80,75,15,-25,225,0,0,0,2.0
15279,0,-35,-15,-90,-25,-65,-230,0,0,1,0.5
15280,3,15,-7,-4,-6,13,14,1,0,0,1.0
15281,-15,105,-25,-75,-30,65,25,1,0,0,2.0
15282,40,38,35,-13,-3,18,115,1,0,0,1.0
15283,15,15,15,30,0,30,105,1,0,0,1.0
15284,-54,-93,-80,-80,-60,-40,-407,0,0,1,1.0
15285,44,80,32,37,100,18,311,1,1,0,0.5
15286,47,7,53,29,59,6,201,1,1,0,0.5
15287,8,73,78,15,58,10,242,1,0,0,0.5
15288,97,105,65,85,55,55,462,1,1,0,0.25
15289,-26,-35,-30,-100,-35,-59,-285,0,0,0,1.0
15290,17,42,53,7,-9,4,114,1,1,0,0.5
15291,30,10,-30,25,-35,60,60,1,0,0,1.0
15292,30,-5,0,-90,-35,-70,-170,0,0,0,0.5
15293,-21,-11,12,-21,7,23,-11,1,0,0,1.0
15294,-2,40,-35,-15,-35,-23,-70,0,0,0,1.0
15295,22,31,49,9,-61,31,81,1,0,0,1.0
15296,25,49,52,29,-15,85,225,1,1,0,4.0
15297,-15,-15,-2,1,-4,15,-20,1,0,0,4.0
15298,35,0,-40,25,25,-35,10,0,0,0,4.0
15299,15,0,10,-15,-5,-30,-25,0,0,0,0.5
15300,-27,-64,-190,6,-55,20,-310,0,0,0,2.0
15301,5,-5,38,60,38,49,185,0,0,0,0.25
15302,18,-5,-36,25,-2,-45,-45,0,0,0,1.0
15303,-46,-37,-48,-17,-44,-3,-195,0,0,1,0.5
15304,20,10,95,10,95,-10,220,0,0,0,1.0
15305,-43,-38,-17,-69,-1,-9,-177,0,0,0,0.5
15306,-100,-10,25,-10,25,50,-20,0,0,0,1.0
15307,20,23,-15,10,-55,17,0,1,1,1,0.5
15308,2,15,8,32,8,-2,63,0,0,0,1.0
15309,4,6,45,-49,-26,-17,-37,0,0,0,1.0
15310,15,15,-100,30,15,-40,-65,0,0,0,2.0
15311,-58,-30,-71,-31,-45,-55,-290,0,0,1,1.0
15312,10,25,30,-25,20,65,125,1,0,0,2.0
15313,-11,-34,0,-61,-20,1,-125,1,0,0,1.0
15314,28,46,16,49,44,111,294,1,0,0,4.0
15315,-5,-70,15,-140,-90,10,-280,1,0,1,1.0
15316,-15,-45,-100,-20,-25,15,-190,1,0,0,1.0
15317,-15,-5,-25,24,-21,-65,-107,0,0,0,2.0
15318,30,33,-15,-30,-45,-45,-72,0,0,1,1.0
15319,0,25,-3,5,-3,-32,-8,0,0,0,1.0
15320,20,-20,40,40,20,-2,98,0,0,0,2.0
15321,0,20,60,10,10,-20,80,0,0,0,2.0
15322,5,-70,-8,100,-15,33,45,1,0,0,1.0
15323,-54,4,-39,-11,-49,28,-121,1,0,0,1.0
15324,-25,19,16,15,25,-60,-10,0,0,0,1.0
15325,5,20,70,20,10,-25,100,0,1,0,0.25
15326,-35,-55,-60,60,15,65,-10,0,0,0,2.0
15327,-29,-64,-41,-86,-30,-49,-299,0,0,0,2.0
15328,7,-26,-90,-18,-7,26,-108,1,0,0,1.0
15329,6,-28,-53,-3,15,48,-15,1,0,0,1.0
15330,-75,-5,-86,-35,-96,-40,-337,0,0,0,1.0
15331,44,23,18,30,20,9,144,1,0,0,2.0
15332,-35,40,0,9,-51,-15,-52,0,0,0,2.0
15333,-3,-40,17,5,17,-4,-8,0,0,0,0.5
15334,15,37,-20,15,-30,63,80,1,0,0,1.0
15335,37,105,20,0,5,23,190,1,0,0,1.0
15336,15,27,30,27,-15,33,117,1,0,0,0.5
15337,-25,-12,7,-7,8,-25,-54,0,0,0,0.5
15338,50,55,35,20,20,25,205,1,0,0,2.0
15339,-18,-31,-5,-55,-10,-41,-160,0,0,1,0.5
15340,-6,-11,8,-16,16,-58,-67,0,0,0,2.0
15341,55,85,39,-10,60,61,290,1,0,0,2.0
15342,-30,33,-20,50,-10,23,46,1,0,0,0.5
15343,20,55,91,70,111,-7,340,0,1,0,0.5
15344,30,70,60,60,75,35,330,1,0,0,1.0
15345,-17,-10,55,-45,4,-23,-36,0,0,0,1.0
15346,-73,-20,-56,-10,-101,10,-250,1,0,0,1.0
15347,-3,-49,19,-11,-19,25,-38,1,0,0,1.0
15348,25,15,15,10,15,35,115,1,0,0,0.25
15349,0,-15,8,55,20,38,106,0,0,0,2.0
15350,-55,-40,25,100,10,20,60,1,0,0,1.0
15351,15,20,40,35,35,15,160,0,0,0,1.0
15352,17,34,35,-6,15,35,130,1,0,0,0.5
15353,5,25,0,15,-10,-10,25,0,0,0,2.0
15354,-50,-32,-134,11,4,37,-164,1,0,0,2.0
15355,5,20,10,-10,15,-15,25,0,0,0,0.25
15356,7,-47,11,24,-18,-66,-89,0,0,0,0.5
15357,-15,7,-14,-40,-30,27,-65,1,0,0,1.0
15358,-45,-85,-15,-85,-15,-55,-300,0,0,1,0.5
15359,15,40,0,35,-5,5,90,1,0,0,1.0
15360,-20,-15,-54,-62,-51,-3,-205,0,0,0,1.0
15361,15,-15,-85,20,-40,15,-90,1,0,0,1.0
15362,-5,70,80,0,10,-27,128,0,0,0,0.5
15363,15,15,15,15,15,15,90,1,0,0,1.0
15364,-29,-15,-10,-5,-10,-1,-70,0,0,0,1.0
15365,-20,-57,-8,-57,-7,-46,-195,0,0,0,0.5
15366,-10,-40,0,40,50,60,100,1,0,0,1.0
15367,10,-10,-100,35,-55,15,-105,1,0,1,2.0
15368,-24,10,0,45,30,44,105,1,0,0,1.0
15369,-40,-90,-45,-85,-65,-80,-405,0,0,1,2.0
15370,-48,-33,-33,-56,-69,-35,-274,0,0,1,0.25
15371,7,-15,10,0,10,5,17,1,0,0,1.0
15372,66,120,-30,35,20,18,229,1,0,0,1.0
15373,9,45,10,35,0,21,120,1,1,0,1.0
15374,78,20,-38,62,44,40,206,0,0,0,1.0
15375,-36,10,-60,15,-79,-70,-220,0,0,1,2.0
15376,0,-85,-70,-30,-70,-20,-275,0,0,0,1.0
15377,-22,-4,-15,6,50,15,30,1,0,0,0.5
15378,-5,-43,-5,40,-5,-2,-20,0,0,0,1.0
15379,21,-38,11,29,-51,25,-3,1,0,0,1.0
15380,-5,-25,0,-20,5,-75,-120,0,0,1,2.0
15381,-5,55,29,10,70,31,190,1,0,0,2.0
15382,-15,-60,-10,-45,-60,-25,-215,0,0,0,0.5
15383,-31,0,-35,-25,-35,21,-105,1,0,0,1.0
15384,-1,-56,-30,-25,-10,-35,-157,1,0,0,0.5
15385,-5,-55,-80,-20,-10,-50,-220,0,0,0,0.25
15386,-3,-76,-29,-46,1,-67,-220,0,0,0,0.5
15387,63,75,59,75,59,75,406,1,1,0,1.0
15388,-7,-15,6,10,11,40,45,1,0,0,1.0
15389,-25,-60,-15,-80,-60,-85,-325,0,0,0,0.25
15390,-35,-40,-40,10,5,20,-80,1,0,1,1.0
15391,25,-92,-62,-44,-24,-23,-220,0,0,1,1.0
15392,10,60,25,-20,40,90,205,1,0,0,1.0
15393,20,30,30,10,0,30,120,1,1,0,1.0
15394,10,32,80,0,30,50,202,1,0,0,2.0
15395,-49,-70,21,-114,-33,-65,-310,0,0,1,0.5
15396,5,90,0,55,50,30,230,1,0,0,2.0
15397,-10,0,110,-30,110,25,205,1,1,0,1.0
15398,-15,10,-1,-85,-21,-3,-115,0,0,0,2.0
15399,-20,-5,0,45,25,15,60,1,0,0,2.0
15400,-25,80,15,-50,-150,25,-105,1,0,1,1.0
15401,175,-40,-90,-25,-65,5,-40,1,0,1,1.0
15402,-40,5,50,-10,-20,-45,-60,0,0,0,1.0
15403,63,37,12,59,32,23,226,1,0,0,2.0
15404,-35,-100,-25,-42,-25,-90,-317,0,0,0,2.0
15405,16,0,10,0,15,30,71,1,0,0,1.0
15406,20,45,7,35,-58,21,70,1,0,0,1.0
15407,20,75,21,60,71,23,270,1,0,0,1.0
15408,-38,-73,-65,32,10,74,-60,0,0,0,0.5
15409,35,68,13,43,8,1,168,1,0,0,1.0
15410,-60,-36,-40,-67,-50,12,-241,1,0,0,1.0
15411,-20,-15,15,-34,32,-20,-42,0,0,0,1.0
15412,-60,25,-15,-95,-50,-15,-210,0,0,0,2.0
15413,35,40,95,-10,15,-30,145,1,0,0,1.0
15414,17,-27,7,-27,22,-3,-11,0,0,0,1.0
15415,-95,50,20,22,20,50,67,1,0,0,1.0
15416,-29,-5,-15,10,-5,-21,-65,0,0,1,1.0
15417,40,27,23,31,37,33,191,1,0,0,1.0
15418,-40,-79,-33,-44,-46,-43,-285,0,0,0,1.0
15419,75,-18,25,-30,-10,10,52,1,0,0,2.0
15420,-12,5,-18,-6,-9,15,-25,1,0,0,1.0
15421,-16,15,3,15,-54,-63,-100,0,0,1,2.0
15422,-30,-5,-15,-10,-25,-55,-140,0,0,0,2.0
15423,2,20,-20,-30,-40,-37,-105,0,0,0,2.0
15424,0,120,180,40,30,10,380,1,0,0,0.25
15425,20,-60,-75,-95,-70,-110,-390,0,0,1,0.5
15426,5,35,92,20,42,21,215,1,0,0,2.0
15427,40,105,100,55,40,40,380,1,0,0,0.5
15428,30,-15,30,5,60,35,145,1,0,0,0.25
15429,-30,-25,-40,-10,-40,0,-145,0,0,1,1.0
15430,23,50,45,55,15,-5,183,0,0,0,2.0
15431,-5,55,-20,-60,-20,-60,-110,0,0,0,1.0
15432,-12,-30,-67,-78,-82,-51,-320,0,0,0,2.0
15433,0,37,-10,58,-10,35,110,1,0,0,1.0
15434,-15,33,-18,-30,-5,-5,-40,0,0,1,0.25
15435,5,70,10,65,-50,20,120,1,0,0,1.0
15436,-40,-50,40,-70,-35,-15,-170,0,0,0,2.0
15437,10,9,55,-48,-15,-37,-26,0,0,0,2.0
15438,-5,-15,-12,-20,10,-20,-62,0,0,0,1.0
15439,20,-87,3,-57,3,-45,-163,0,0,0,0.5
15440,-35,-35,-10,-65,10,25,-110,1,0,0,0.25
15441,10,0,-10,10,60,10,80,1,0,0,1.0
15442,-25,-28,-10,5,-10,40,-28,1,0,0,0.5
15443,0,-20,-20,-55,-45,15,-125,1,0,0,1.0
15444,-33,23,-2,11,58,22,79,1,0,0,1.0
15445,34,50,27,20,27,-24,134,0,0,0,2.0
15446,-4,-40,-5,-43,-13,5,-100,1,0,0,0.25
15447,-19,-25,-12,-12,-7,-55,-130,0,0,0,1.0
15448,5,20,-40,-5,-40,-11,-71,0,0,1,1.0
15449,32,15,35,35,10,-12,115,0,0,0,0.5
15450,-22,-70,-39,-58,-16,-107,-312,0,0,0,0.5
15451,-45,-20,5,0,-30,-25,-115,0,0,0,0.25
15452,-65,-50,-40,-5,-45,-34,-239,0,0,0,1.0
15453,-45,-25,15,-10,-20,-20,-105,0,0,0,2.0
15454,10,70,-30,70,5,5,130,1,0,0,1.0
15455,20,20,55,90,15,35,235,1,0,0,2.0
15456,-21,-35,-50,5,-20,21,-100,1,1,1,0.125
15457,9,21,59,-31,-1,6,63,1,0,0,1.0
15458,-10,38,-2,15,10,24,75,1,0,0,0.5
15459,37,78,12,112,48,63,350,1,1,0,1.0
15460,-30,-50,-35,15,-15,-15,-130,0,0,0,1.0
15461,5,-15,-25,20,25,0,10,0,0,0,1.0
15462,-25,-40,-5,-30,-25,-70,-195,1,0,1,2.0
15463,-12,-25,-10,-5,-10,2,-60,1,0,0,1.0
15464,-88,-42,-32,-64,-37,-8,-271,0,0,0,8.0
15465,30,-15,-26,65,60,-4,110,0,0,0,1.0
15466,35,115,100,40,-5,-40,245,1,1,0,2.0
15467,5,-20,10,-45,10,-65,-105,0,0,0,1.0
15468,5,15,15,-20,0,65,80,1,0,0,1.0
15469,28,12,-20,64,18,108,210,1,0,0,1.0
15470,0,-3,-35,0,-35,17,-56,1,0,0,0.25
15471,55,-20,5,-20,20,15,55,1,0,0,0.25
15472,40,80,-15,-75,-30,-20,-20,0,0,0,1.0
15473,0,-15,-35,0,0,5,-45,1,0,0,1.0
15474,10,-65,-150,-49,11,-20,-263,0,0,0,2.0
15475,-16,3,3,-15,-25,-15,-65,0,0,0,1.0
15476,-25,-40,-20,91,12,52,70,1,0,0,1.0
15477,20,50,55,10,40,50,225,1,0,0,2.0
15478,-45,-31,-13,84,15,59,69,1,0,0,1.0
15479,-5,32,2,2,2,1,34,1,0,0,1.0
15480,-30,5,-35,5,-30,5,-80,1,0,0,1.0
15481,45,55,25,30,-35,50,170,1,0,0,1.0
15482,-86,-50,-115,-55,-119,-50,-475,0,0,1,0.5
15483,-47,20,14,-10,16,-32,-39,0,0,0,4.0
15484,-15,-15,-10,-65,-30,-35,-170,0,0,0,1.0
15485,45,40,10,-25,-20,-55,-5,0,0,0,1.0
15486,20,67,52,92,57,-44,244,1,0,0,1.0
15487,-9,17,-8,-41,-21,32,-30,1,0,0,0.5
15488,5,-10,25,12,40,10,82,1,0,0,1.0
15489,19,75,120,25,29,-15,253,1,0,0,1.0
15490,-8,-24,30,60,62,38,158,1,0,0,0.5
15491,50,5,-37,-40,-42,-41,-105,0,0,0,1.0
15492,-30,-15,-22,-18,-22,0,-107,0,0,0,0.5
15493,-25,-10,10,7,10,40,32,1,0,0,0.5
15494,-31,-49,-24,-26,16,-56,-170,0,0,0,1.0
15495,-30,-34,-46,-29,-46,21,-164,0,0,0,0.5
15496,10,47,30,61,4,58,210,1,0,0,1.0
15497,5,0,20,10,20,-40,15,0,0,0,1.0
15498,19,-9,-7,-29,-27,-37,-90,0,0,0,1.0
15499,16,18,3,-18,-48,-21,-50,0,0,0,1.0
15500,-52,-50,-125,-30,-115,-10,-382,0,0,1,0.5
15501,0,-15,40,-20,20,20,45,1,0,0,1.0
15502,20,54,30,40,45,-29,160,0,0,0,0.5
15503,20,15,-2,23,25,-36,45,0,0,0,0.125
15504,25,5,45,25,10,5,115,1,0,0,1.0
15505,-7,-29,-30,-24,-5,20,-75,1,0,1,1.0
15506,20,17,121,-36,-17,-88,17,0,0,0,1.0
15507,0,-13,98,-38,63,-10,100,0,0,0,0.125
15508,-40,-60,-55,-5,-30,40,-150,1,0,0,0.5
15509,35,65,17,70,40,-17,210,0,0,0,1.0
15510,-42,-110,-15,-2,-5,-13,-187,0,0,0,1.0
15511,20,-130,10,-85,115,-45,-115,0,0,1,1.0
15512,20,34,-25,25,20,16,90,1,0,0,0.5
15513,11,-22,-15,-55,-25,-56,-162,0,0,1,2.0
15514,10,-5,35,10,25,-20,55,0,0,0,2.0
15515,18,23,85,58,55,-36,203,0,0,0,1.0
15516,-10,-20,170,-110,-50,-30,-50,0,0,1,0.5
15517,-50,-10,26,-25,11,-35,-83,0,0,0,0.25
15518,-80,10,25,20,105,20,100,1,0,0,1.0
15519,11,0,-10,0,60,-41,20,0,0,1,1.0
15520,-16,-14,-12,26,21,-40,-35,0,0,0,1.0
15521,-10,-15,-75,35,-75,40,-100,1,0,1,0.5
15522,-10,-55,-30,-75,-60,-85,-315,0,0,0,1.0
15523,28,-1,-7,54,30,50,154,1,0,0,1.0
15524,-5,0,-50,-10,-20,40,-45,1,0,0,1.0
15525,-13,40,25,70,55,55,232,1,1,0,2.0
15526,10,23,15,7,35,10,100,1,0,0,1.0
15527,-22,-64,-51,-23,-33,-55,-248,0,0,0,1.0
15528,-30,-45,-50,-95,-30,-105,-355,0,0,0,1.0
15529,210,-25,-35,13,82,20,265,1,0,0,1.0
15530,82,30,35,70,45,8,270,1,1,0,2.0
15531,-70,-101,-15,-88,-55,-67,-396,0,0,1,0.5
15532,40,61,15,71,15,54,256,1,1,0,4.0
15533,-16,-44,-52,-49,-14,-20,-195,0,0,1,0.25
15534,45,50,25,15,35,70,240,1,0,0,0.5
15535,8,15,30,25,10,-8,80,0,1,0,1.0
15536,-27,-46,-45,-12,-50,26,-154,1,0,0,1.0
15537,10,-57,-57,33,-27,-4,-102,0,0,0,4.0
15538,5,-25,30,55,30,-28,67,0,0,0,1.0
15539,20,-12,-52,8,23,24,11,1,0,0,0.5
15540,-25,10,-30,-50,-35,20,-110,1,0,0,2.0
15541,35,16,1,29,6,-37,50,0,0,0,1.0
15542,-33,6,-58,-44,-65,-35,-229,0,0,0,0.5
15543,20,-30,-45,35,20,30,30,1,0,0,0.25
15544,-55,-93,-5,27,-5,-30,-161,0,0,0,2.0
15545,31,-33,30,9,30,3,70,1,0,0,2.0
15546,-35,-35,-35,-50,-50,-10,-215,0,0,0,2.0
15547,45,10,29,50,75,31,240,1,0,0,1.0
15548,19,43,0,16,-13,-13,52,0,0,0,2.0
15549,-15,10,14,-40,-6,50,13,1,0,0,2.0
15550,-22,-45,-15,25,15,20,-22,1,0,0,1.0
15551,5,10,6,-10,-24,5,-8,1,0,0,0.5
15552,-20,-50,-15,5,-35,-85,-200,0,0,0,0.5
15553,20,40,13,40,13,34,160,0,1,0,0.5
15554,45,-90,-50,-20,-10,-85,-210,0,0,0,1.0
15555,-4,-39,-10,22,-6,-4,-41,0,0,0,1.0
15556,-5,-30,5,-86,-22,-87,-225,0,0,0,2.0
15557,-11,-17,7,7,20,40,46,1,0,0,1.0
15558,0,10,-5,-10,-10,-30,-45,0,0,0,1.0
15559,20,135,-35,110,-35,65,260,1,1,0,1.0
15560,35,9,32,74,60,74,284,1,0,0,4.0
15561,-30,-13,5,10,15,28,15,1,0,0,1.0
15562,-10,-5,-115,5,-35,20,-140,1,0,1,1.0
15563,-5,-44,-55,-4,25,49,-34,1,0,0,2.0
15564,15,11,50,-15,33,12,106,1,0,0,1.0
15565,25,-10,-10,65,20,45,135,1,0,0,1.0
15566,9,-40,-22,-14,-33,-38,-138,0,0,1,0.5
15567,20,5,30,55,55,0,165,0,0,0,0.25
15568,30,-30,20,50,65,20,155,1,0,0,1.0
15569,50,-5,-25,45,5,50,120,1,1,0,0.125
15570,-19,-14,-10,-77,-50,-2,-172,0,0,0,1.0
15571,-2,2,43,9,43,-29,66,0,0,0,2.0
15572,-23,-48,-3,-41,-24,-55,-194,0,0,0,0.25
15573,20,15,13,-55,-15,-33,-55,0,0,0,2.0
15574,-20,-16,-17,7,-11,6,-51,1,0,0,1.0
15575,-25,-80,15,-30,35,-40,-125,0,0,0,0.25
15576,110,50,14,35,24,-5,228,0,0,0,1.0
15577,-10,-40,0,55,18,7,30,1,0,0,0.5
15578,10,5,28,105,28,15,191,1,0,0,1.0
15579,-20,-25,15,50,25,70,115,1,0,0,1.0
15580,-45,-70,12,-22,-35,-16,-176,0,0,1,0.25
15581,3,30,39,10,19,5,106,1,0,0,1.0
15582,10,-23,-25,17,-25,8,-38,1,0,0,1.0
15583,-15,-27,-20,-10,5,-53,-120,0,0,0,2.0
15584,10,-15,-50,35,0,30,10,1,0,0,0.5
15585,-33,-90,-55,-55,-5,10,-228,1,0,0,1.0
15586,-10,-17,20,20,30,17,60,1,0,0,0.5
15587,-32,-23,7,-84,-57,79,-110,1,0,0,4.0
15588,-20,-35,-8,75,42,56,110,1,0,0,1.0
15589,63,70,63,30,53,26,305,1,0,0,2.0
15590,-26,-35,-5,-5,-10,-100,-181,0,0,0,0.5
15591,55,85,5,115,55,40,355,1,1,0,1.0
15592,11,-50,-25,60,-35,1,-38,1,1,0,2.0
15593,20,36,-6,-35,-85,20,-50,1,0,0,1.0
15594,-35,-15,-35,-20,-25,-12,-142,0,0,0,1.0
15595,-35,-20,-30,-85,-50,-25,-245,0,0,1,2.0
15596,-8,-102,20,-67,-50,17,-190,1,0,1,0.125
15597,0,-23,32,-23,32,12,30,1,0,0,0.5
15598,-15,10,-5,0,-30,0,-40,0,0,1,1.0
15599,20,-35,5,5,-10,-85,-100,0,0,0,1.0
15600,-30,-53,-150,7,-50,15,-261,1,0,1,1.0
15601,10,-15,-20,20,-15,20,0,1,1,1,1.0
15602,-22,-41,-9,-19,21,-26,-96,0,0,0,0.5
15603,14,78,103,47,9,-18,233,1,0,0,2.0
15604,26,-50,-85,90,56,65,102,0,0,0,0.5
15605,-10,0,-15,35,10,-5,15,0,0,0,1.0
15606,-33,-91,-44,-71,26,-57,-270,0,0,1,4.0
15607,50,35,-9,10,11,-32,65,1,0,0,0.5
15608,40,45,40,110,85,45,365,1,1,0,1.0
15609,-24,-76,-89,-46,-19,18,-236,1,0,1,0.5
15610,-15,-5,-25,-15,-55,25,-90,1,0,0,4.0
15611,-10,-45,-40,80,10,90,85,0,0,0,2.0
15612,-51,-105,-43,-75,8,-43,-309,1,0,1,2.0
15613,-8,9,-13,10,-4,-25,-31,0,0,0,1.0
15614,-19,-25,-35,50,35,29,35,1,0,0,2.0
15615,-10,-10,-20,-10,-20,4,-66,1,0,0,1.0
15616,-50,-15,-60,-85,-80,-45,-335,0,0,0,4.0
15617,20,98,0,67,0,40,225,1,0,0,2.0
15618,-100,-120,-15,-55,0,-75,-365,0,0,0,1.0
15619,-84,-14,41,26,11,35,15,1,0,0,1.0
15620,40,75,50,-20,20,-50,115,0,0,0,1.0
15621,30,22,138,17,108,0,315,0,0,0,1.0
15622,5,76,28,82,28,-48,171,1,0,0,4.0
15623,-66,-27,-42,-64,-42,40,-201,0,0,0,1.0
15624,15,45,0,-10,20,35,105,1,0,0,0.5
15625,5,-25,-5,20,-15,-40,-60,0,0,0,1.0
15626,15,51,39,-11,31,45,170,1,0,0,1.0
15627,32,40,-13,68,11,92,230,1,0,0,2.0
15628,35,67,10,80,20,58,270,1,0,0,2.0
15629,33,85,10,5,5,-10,128,0,0,0,1.0
15630,28,2,-17,-32,-12,-68,-99,0,0,0,1.0
15631,-55,-13,-51,-23,-51,21,-172,1,0,0,1.0
15632,-34,-60,-32,-20,-32,-26,-204,0,0,0,0.5
15633,49,116,45,76,35,55,376,1,1,0,1.0
15634,104,5,35,10,50,50,254,0,0,0,0.25
15635,5,3,2,-12,47,-30,15,0,0,0,0.5
15636,10,75,10,-40,20,60,135,1,0,0,2.0
15637,-48,10,-9,-12,-29,40,-48,1,0,0,1.0
15638,33,-8,23,-21,13,-51,-11,0,0,0,2.0
15639,-10,-20,-67,-33,-40,-19,-189,0,0,0,1.0
15640,33,-20,76,45,91,15,240,1,0,0,2.0
15641,30,30,30,30,30,30,180,1,0,0,1.0
15642,25,25,25,-5,-5,-10,55,0,1,0,1.0
15643,-3,-40,-15,-20,-5,-5,-88,0,0,0,0.5
15644,42,-11,-5,22,8,21,77,1,0,0,4.0
15645,-60,-97,-45,-73,-15,-10,-300,0,0,1,1.0
15646,48,50,55,-12,-8,-13,120,0,0,0,1.0
15647,-45,-20,-60,-35,-60,-30,-250,0,0,0,0.5
15648,-55,-47,-10,-20,0,-8,-140,0,0,0,0.5
15649,5,27,12,-58,32,-16,2,0,0,0,0.5
15650,-55,-75,-50,-75,-75,-65,-395,0,0,0,0.5
15651,-55,-5,6,-61,-50,-26,-191,0,0,0,1.0
15652,0,52,15,-45,-60,32,-6,1,0,0,0.5
15653,-5,-62,-85,-17,25,-53,-197,0,0,0,1.0
15654,35,90,10,90,10,20,255,1,1,0,1.0
15655,-29,-44,-96,1,-41,20,-189,1,0,0,0.5
15656,10,45,50,5,5,-30,85,1,0,0,2.0
15657,56,26,-10,81,58,79,290,1,1,0,1.0
15658,5,-30,-60,25,-80,15,-125,1,0,0,1.0
15659,0,-30,-30,40,-10,50,20,1,0,0,2.0
15660,-39,15,31,20,31,-11,47,0,0,0,1.0
15661,31,52,35,-25,15,2,110,1,0,0,1.0
15662,14,-36,10,-25,15,-83,-105,0,0,0,0.5
15663,206,-43,-60,-15,41,7,136,1,0,0,1.0
15664,-28,-50,-25,20,-15,-62,-160,0,0,0,2.0
15665,-20,-120,-20,-90,-20,-65,-335,0,0,0,2.0
15666,14,1,-72,-59,-47,-12,-175,0,0,0,1.0
15667,10,7,10,-3,10,43,77,1,0,0,1.0
15668,-30,-65,-80,-10,-30,-20,-235,0,0,0,1.0
15669,-20,87,-23,97,47,25,213,1,1,0,2.0
15670,-26,-122,-63,43,-49,22,-195,1,0,0,1.0
15671,-15,-30,-10,-10,-60,-40,-165,0,0,0,2.0
15672,-19,-8,-40,-75,-35,-48,-225,0,0,0,0.5
15673,0,20,20,-5,-5,-30,0,0,0,0,2.0
15674,50,0,26,15,16,-30,77,0,0,0,1.0
15675,51,-35,35,22,50,-26,97,0,0,0,1.0
15676,20,45,55,-55,-5,-45,15,0,0,0,1.0
15677,-13,-80,0,-50,10,-30,-163,0,0,0,1.0
